id,date,name,type,description,elapsed_time,distance,commute,gear,filename
1219236666,2017-10-06 20:30:00,Pedal pedal ,Ride,,1800,0.0,false,Trek Superfly,
1219238993,2017-10-06 20:30:00,Spin around upstairs track,Run,,732,3218.69,false,"",
1219825211,2017-10-07 20:33:36,A run ,Run,"",1801,6750.5,false,"",activities/1325936269.fit.gz
1227249358,2017-10-11 20:34:19,Afternoon Run,Run,,1442,5128.9,false,"",activities/1333440564.fit.gz
1227252176,2017-10-09 20:33:55,Afternoon Run,Run,,1808,6420.5,false,"",activities/1333440328.fit.gz
1227506419,2017-10-12 20:57:09,Run and 8x30 seconds ,Run,"",3017,11443.3,false,"",activities/1333698934.fit.gz
1228959470,2017-10-13 20:38:28,From the Heavens from the heavens...,Run,"",3185,6909.3,false,"",activities/1335170621.fit.gz
1229826150,2017-10-14 14:41:50,Morning Run,Run,,622,2233.7,false,"",activities/1336056370.fit.gz
1233224868,2017-10-15 19:59:12,Afton,Run,"",2770,9052.9,false,"",activities/1339517050.fit.gz
1233727013,2017-10-16 20:40:13,Short Arb ,Run,"",3309,11111.5,false,"",activities/1340024510.fit.gz
1235302979,2017-10-17 20:34:29,WU ,Run,"",1022,3776.9,false,"",activities/1341615667.fit.gz
1235303149,2017-10-17 20:57:00,Jiggity jog ,Run,"",1414,5602.9,false,"",activities/1341615833.fit.gz
1235303283,2017-10-17 21:22:18,Shuffle ,Run,"",661,2163.3,false,"",activities/1341615959.fit.gz
1236793190,2017-10-18 20:36:21,Arbo,Run,"",3158,10827.0,false,"",activities/1343117448.fit.gz
1238194793,2017-10-19 20:55:40,Afternoon Run,Run,,1526,5314.3,false,"",activities/1344524823.fit.gz
1241208284,2017-10-20 20:31:31,Afternoon Run,Run,,526,2016.3,false,"",activities/1347583378.fit.gz
1241208334,2017-10-20 20:53:13,Afternoon Run,Run,,1437,5419.6,false,"",activities/1347583437.fit.gz
1242748325,2017-10-22 20:35:17,Rounding off the week ,Run,"",4169,13279.3,false,"",activities/1349151753.fit.gz
1243985616,2017-10-23 20:31:59,Rehearsal ,Run,"",2265,8082.4,false,"",activities/1350407010.fit.gz
1245479105,2017-10-24 21:23:05,Solo wo,Run,"",1768,6663.5,false,"",activities/1351910575.fit.gz
1245479133,2017-10-24 21:53:34,Part of CD ,Run,"",297,1130.1,false,"",activities/1351910624.fit.gz
1246913685,2017-10-25 20:34:33,30 to 40 minutes. ,Run,"",2050,7425.1,false,"",activities/1353356550.fit.gz
1253030374,2017-10-26 21:18:03,"""Whatever you see fit"" ",Run,"",539,1849.9,false,"",activities/1359548572.fit.gz
1253030415,2017-10-27 20:37:43,Over the river ,Run,"",2094,6898.6,false,"",activities/1359548603.fit.gz
1253030474,2017-10-28 16:00:05,Conference ,Run,100 degrees Celsius. 345mph wind. Horizontal snow. Not really up to par considering the amount of effort that I put in this year. ,1766,8092.8,false,"",activities/1359548672.fit.gz
1254156969,2017-10-30 20:39:16,Watch died ,Run,"",5963,6516.0,false,"",activities/1360678436.fit.gz
1255481233,2017-10-31 20:36:04,Warm up ,Run,"",614,2227.0,false,"",activities/1362012063.fit.gz
1255481294,2017-10-31 20:54:25,Mowgli has the real record ,Run,"",169,1022.5,false,"",activities/1362012140.fit.gz
1255481418,2017-10-31 21:05:01,Cool down ,Run,"",498,1603.3,false,"",activities/1362012262.fit.gz
1258632847,2017-11-01 20:38:16,Afternoon Run,Run,,79266,6947.9,false,"",activities/1365196911.fit.gz
1258632946,2017-11-02 20:46:01,Warm up for the best race of the year,Run,"",773,2797.4,false,"",activities/1365196990.fit.gz
1258633141,2017-11-02 21:30:30,Karhu!! ,Run,Better than conference.  Had lots of energy left at the end...,1731,8100.8,false,"",activities/1365197160.fit.gz
1258633189,2017-11-02 22:16:05,Indoor cool down,Run,"",641,2469.6,false,"",activities/1365197226.fit.gz
1269772285,2017-11-10 21:44:01,Afternoon Run,Run,,814,3267.7,false,"",activities/1376405321.fit.gz
1275636037,2017-11-14 21:36:30,Afternoon Run,Run,,1314,4838.2,false,"",activities/1382308516.fit.gz
1277088788,2017-11-15 21:35:18,Back to running ,Run,"",2783,10086.7,false,"",activities/1383765895.fit.gz
1282810816,2017-11-16 22:02:21,Over the river ,Run,"",2944,6790.4,false,"",activities/1389528500.fit.gz
1282810954,2017-11-19 21:37:35,Blood trail ,Run,"",2988,10603.2,false,"",activities/1389528642.fit.gz
1283892544,2017-11-20 21:32:35,5,Run,"",2238,8064.5,false,"",activities/1390608215.fit.gz
1287541127,2017-11-23 15:39:09,Morning Run,Run,,1372,4811.8,false,"",activities/1394274571.fit.gz
1293368917,2017-11-27 21:37:31,Okay now for real ,Run,"",2279,7733.9,false,"",activities/1400150700.fit.gz
1295867383,2017-11-28 21:38:05,Short sleeves ,Run,"",3080,10290.5,false,"",activities/1402689704.fit.gz
1296049688,2017-11-29 21:31:21,SOCCMBPR,Run,"",1691,6407.1,false,"",activities/1402875506.fit.gz
1297246267,2017-11-30 21:57:25,Out and back ,Run,"",1998,6431.6,false,"",activities/1404101567.fit.gz
1299658668,2017-12-02 17:33:29,ABR,Run,"",20009,10770.7,false,"",activities/1406583502.fit.gz
1302365889,2017-12-04 21:34:45,1x Bill Special ,Run,"",2675,9667.6,false,"",activities/1409377002.fit.gz
1303714302,2017-12-05 21:37:25,Almost got a middle schooler crushed by the train ,Run,"",2368,7360.5,false,"",activities/1410759944.fit.gz
1303714477,2017-12-05 22:18:34,Afternoon Run,Run,,227,865.1,false,"",activities/1410760145.fit.gz
1305067123,2017-12-06 21:38:07,Ole Coldvaag,Run,"",3901,9898.2,false,"",activities/1412143223.fit.gz
1306367436,2017-12-07 21:49:22,WU,Run,"",854,3266.3,false,"",activities/1413468293.fit.gz
1306367449,2017-12-07 22:28:43,Doctor Kross Memorial 2K Christmas Run (5:57),Run,Garmin fucked up the distance ,356,1705.5,false,"",activities/1413468309.fit.gz
1306367467,2017-12-07 22:49:33,CD,Run,"",860,3244.9,false,"",activities/1413468341.fit.gz
1308610031,2017-12-08 21:34:52,Indoors ,Run,"",1353,5072.9,false,"",activities/1415771777.fit.gz
1308610093,2017-12-09 21:44:58,Inside ,Run,"",1757,6431.7,false,"",activities/1415771838.fit.gz
1318829991,2017-12-14 21:44:32,Afternoon Run,Run,,841,3255.9,false,"",activities/1426258620.fit.gz
1319726768,2017-12-18 21:36:51,Afternoon Run,Run,,1746,6558.8,false,"",activities/1427185837.fit.gz
1323569936,2017-12-22 23:30:41,Post nasal drip induced gagging ,Run,"",2322,8092.5,false,"",activities/1431121670.fit.gz
1341204853,2018-01-04 21:59:13,Run with Reuben ,Run,"",3087,11291.9,false,"",activities/1449411533.fit.gz
1342664824,2018-01-05 23:50:27,Feeling tapered. Building back into shape. ,Run,"",1160,4873.0,false,"",activities/1450927699.fit.gz
1349903630,2018-01-10 11:12:29,Everything is numbered,Run,Slightly hilly with a few sidewalk inconsistencies for tripping. ,1787,6450.5,false,"",activities/1458570218.fit.gz
1351828844,2018-01-11 14:19:36,Run with Frank,Run,"",3067,9681.4,false,"",activities/1460542504.fit.gz
1353614852,2018-01-12 18:17:20,Jaguars on one side and standing water on the other ,Run,"",1973,6467.3,false,"",activities/1462369663.fit.gz
1355851771,2018-01-13 19:24:05,Love to run through puddles... ,Run,"",1267,4870.9,false,"",activities/1464683339.fit.gz
1364509584,2018-01-18 19:42:48,Circle park ,Run,"",3060,9685.4,false,"",activities/1473639166.fit.gz
1370986790,2018-01-20 09:57:21,Morning Run,Run,,2162,6467.4,false,"",activities/1480415913.fit.gz
